시행업체명,시공업체명,사업구분명,지역구분코드,지역상세구분코드,지역구분코드명,지역상세구분코드명,사업규모내용,사업구분명,총세대수,일반분양세대수,조합원세대수,임대보증세대수,분양가격,모집공고승인일자,분양개시일자
대우산업개발(주),"대우산업개발(주),",광주 첨단 대우이안,05,0500,광주광역시,광주 북구,"최저 -2 층 ~ 최고 22층, 13동",지역조합,843,386,448,0,7344032,20150317,20150318
(주)리젠시빌주택,"(주)호반건설,(주)리젠시빌건설",광주 동구 월남지구 2-1블럭,05,0501,광주광역시,광주 동구,"최저 0 층 ~ 최고 20층, 12동",일반분양,796,784,0,0,6461301,20150812,20140312
(주)제일건설,"(주)제일건설,",대전 유성 오투그란데 리빙포레아파트,06,0605,대전광역시,대전 유성구,"최저 -2 층 ~ 최고 29층, 8동",일반분양,868,778,0,0,8763314,20151015,20151103
(주)영무건설,"(주)영무토건,",대전 유성구 노은3지구 C2블럭 영무예다음,06,0605,대전광역시,대전 유성구,"최저 -2 층 ~ 최고 9층, 17동",일반분양,627,615,0,0,8331045,20170324,20151015
대우조선해양건설(주),"대우조선해양건설(주),",대전 석봉동 엘크루 공동주택사업,06,0606,대전광역시,대전 대덕구,"최저 16 층 ~ 최고 25층, 10동",일반분양,783,765,0,0,7440218,20150630,20150721
(주)삼정기업,"(주)삼정기업,",판암역 삼정그린코아 1단지,06,0600,대전광역시,대전 동구,"최저 -2 층 ~ 최고 25층, 16동",일반분양,1267,1245,0,0,7987991,20150514,20150603
(주)삼정기업,"(주)삼정기업,",판암역 삼정그린코아 2단지,06,0600,대전광역시,대전 동구,"최저 12 층 ~ 최고 21층, 4동",일반분양,327,320,0,0,7864658,20150514,20150603
(주)부원건설,"(주)부원건설,",대전 중구 선화동 빌리프 도시형생활주택,06,0601,대전광역시,대전 중구,"최저 -4 층 ~ 최고 12층, 1동",일반분양,240,240,0,0,8765722,20150515,20150523
(주)시티팰리스,"(주)시티팰리스,",대전 서구 갈마동 313-21 시티팰리스 도시형생활주택,06,0602,대전광역시,대전 서구,"최저 -1 층 ~ 최고 9층, 1동",일반분양,72,72,0,0,7531541,20150609,20150614
(주)제이에스글로벌,"(주)금성백조주택,(주)금성백조건설",대전 관저5지구 C1bl 예미지 아파트 신축공사,06,0602,대전광역시,대전 서구,"최저 -2 층 ~ 최고 25층, 14동",일반분양,1004,994,0,0,8297915,20150402,20150421
아시아신탁(주),"진흥기업(주),(주)효성",대전 문지지구 효성해링턴 플레이스,06,0605,대전광역시,대전 유성구,"최저 -2 층 ~ 최고 29층, 12동",일반분양,1160,1142,0,0,8614338,20140930,20141021
케이비부동산신탁(주),"진흥기업(주),(주)효성",대전 관저5지구 B1블럭,06,0602,대전광역시,대전 서구,"최저 21 층 ~ 최고 24층, 5동",일반분양,468,460,0,0,7980392,20150507,20131203
(주)남선알미늄,"에스엠상선(주) 건설부문,",용인 기흥 우방아이유쉘 공동주택 신축공사,07,0790,경기도,경기 용인시 기흥구,"최저 -3 층 ~ 최고 20층, 7동",일반분양,406,400,0,0,9854473,20151218,20160101
아시아신탁(주),"(주)대우건설,",안성 푸르지오,07,0756,경기도,경기 안성시,"최저 -1 층 ~ 최고 23층, 10동",일반분양,759,759,0,0,7999897,20151217,20160111
(주)동원종합건설,"(주)동원종합건설,(주)동원개발",용인 역북 명지대역 동원로얄듀크 신축공사,07,0792,경기도,경기 용인시 처인구,"최저 20 층 ~ 최고 29층, 10동",일반분양,842,842,0,0,9986156,20151112,20151201
(주)한숲개발,"(주)반도건설,",동탄2택지개발지구 A98블럭 반도유보라,07,0745,경기도,경기 화성시,"최저 20 층 ~ 최고 20층, 13동",일반분양,722,689,0,0,10420353,20151202,
(주)에이치엠지글로벌,"한신공영(주),",김포 한강신도시 BC-8블록 운양역 한신 휴 더 테라스,07,0715,경기도,경기 김포시,"최저 1 층 ~ 최고 5층, 13동",일반분양,232,232,0,0,11955529,20151124,
(주)에이치엠지글로벌,"한신공영(주),",김포 한강신도시 BC-9블록 운양역 한신 휴 더 테라스,07,0715,경기도,경기 김포시,"최저 0 층 ~ 최고 3층, 10동",일반분양,184,184,0,0,12294273,20151124,
(주)무궁화신탁,"(주)한라,",시흥 배곧신도시 C5BL 한라비발디 캠퍼스 3차,07,0729,경기도,경기 시흥시,"최저 -2 층 ~ 최고 40층, 6동",일반분양,1368,1304,0,0,9050191,20151106,20151125
교보자산신탁(주),"지에스건설(주),",평택센트럴자이4단지 (평택 동삭2지구 4블럭 자이더익스프레스 2차),07,0750,경기도,경기 평택시,"최저 -2 층 ~ 최고 29층, 6동",일반분양,718,684,0,0,9596554,20151104,20151110
효성중공업(주),"효성중공업(주),",파주 효성해링턴 플레이스,07,0713,경기도,경기 파주시,"최저 -2 층 ~ 최고 21층, 8동",일반분양,490,490,0,0,7700232,20151106,20151117
에이치디씨현대산업개발(주),"에이치디씨현대산업개발(주),",김포사우 아이파크 신축공사,07,0715,경기도,경기 김포시,"최저 -2 층 ~ 최고 24층, 14동",일반분양,1317,1300,0,0,11105779,20151104,
에스엠생명과학(주),"에스엠상선(주) 건설부문,",광주역 우방아이유쉘 1단지,07,0764,경기도,경기 광주시,"최저 -1 층 ~ 최고 14층, 8동",일반분양,352,352,0,0,9221988,20151030,20151118
(주)하나자산신탁,"롯데건설(주),",용인 성복역 롯데캐슬,07,0791,경기도,경기 용인시 수지구,"최저 -6 층 ~ 최고 34층, 14동",일반분양,2731,2356,0,0,15278782,20151201,
(주)코람코자산신탁,"한양산업개발(주),",용인 수지 성복 아이비힐,07,0791,경기도,경기 용인시 수지구,"최저 1 층 ~ 최고 4층, 12동",일반분양,66,66,0,0,14478997,20160112,
(주)에이치엠지글로벌,"한신공영(주),",한신더휴테라스 12BL (김포한강신도시 BC-12블록 운양역 한신휴 더테라스),07,0715,경기도,경기 김포시,"최저 4 층 ~ 최고 4층, 19동",일반분양,376,351,0,0,11351823,20160105,
(주)하나자산신탁,"지에스건설(주),",광명역파크자이 2차,07,0723,경기도,경기 광명시,"최저 20 층 ~ 최고 25층, 9동",일반분양,1529,1005,0,0,14149867,20151228,
(주)에이치엠지글로벌,"한신공영(주),",김포 한강신도시 BC-11블록 운양역 한신휴 더 테라스,07,0715,경기도,경기 김포시,"최저 5 층 ~ 최고 5층, 7동",일반분양,157,157,0,0,11790339,20151211,
(주)하나자산신탁,"에이치디씨(주),",일산 센트럴 아이파크,07,0716,경기도,경기 고양시 일산동구,"최저 20 층 ~ 최고 25층, 12동",일반분양,1802,1802,0,0,11830075,20151126,20151215
(주)하나자산신탁,"현대건설(주),",힐스테이트 운정,07,0713,경기도,경기 파주시,"최저 20 층 ~ 최고 25층, 17동",일반분양,3032,2998,0,0,10561590,20151126,20151215
(주)한국토지신탁,"고려개발(주),",경기 광주 양벌리 e편한세상 오포4차,07,0764,경기도,경기 광주시,"최저 15 층 ~ 최고 20층, 6동",일반분양,388,388,0,0,9300498,20151119,20151125
(주)대원,"(주)대원,(주)대원건설",하남 미사강변도시 A3블럭 대원칸타빌,07,0765,경기도,경기 하남시,"최저 -2 층 ~ 최고 29층, 5동",일반분양,557,550,0,0,13520524,20151120,
현대건설(주),"현대건설(주),",안산 중앙주공1단지 주택재건축정비사업,07,0788,경기도,경기 안산시 단원구,"최저 -2 층 ~ 최고 37층, 8동",재건축,1166,657,495,0,13746161,20151211,
교보자산신탁(주),"지에스건설(주),",용인 동천 자이아파트,07,0791,경기도,경기 용인시 수지구,"최저 -2 층 ~ 최고 36층, 10동",일반분양,1500,1437,0,0,15650101,20151118,
티에스건설(주),"(주)호반건설,(주)호반산업",평택 소사벌지구 B11블럭 호반베르디움,07,0750,경기도,경기 평택시,"최저 -1 층 ~ 최고 25층, 8동",일반분양,743,737,0,0,9599743,20151125,20151215
한국자산신탁(주),"중흥토건(주),",광교신도시 C2BL 중흥 S-클래스,07,0743,경기도,경기 수원시 영통구,"최저 -5 층 ~ 최고 49층, 10동",일반분양,2461,2231,0,0,16677279,20150918,
이레일(주),"(주)태영건설,현대건설(주),(주)대우건설,흥한건설(주),(주)반도건설,두한종합건설(주)",안산석수골역세권주거복합(안산메트로타운푸르지오힐스테이트),07,0788,경기도,경기 안산시 단원구,"최저 -4 층 ~ 최고 47층, 14동",일반분양,2080,1600,0,0,9206172,20150813,20150814
아시아신탁(주),"(주)대우건설,",남양주 마석 푸르지오,07,0772,경기도,경기 남양주시,"최저 -2 층 ~ 최고 27층, 7동",일반분양,620,620,0,0,8600171,20150821,20150909
케이비부동산신탁(주),"(주)포스코건설,",기흥역세권 포스코 더샵,07,0790,경기도,경기 용인시 기흥구,"최저 -3 층 ~ 최고 47층, 8동",일반분양,1394,1219,0,0,11435022,20150908,
(주)하나자산신탁,"현대건설(주),",평택 세교 힐스테이트_평택힐스테이트1차,07,0750,경기도,경기 평택시,"최저 15 층 ~ 최고 28층, 10동",일반분양,836,822,0,0,9350002,20150812,20150831
네오밸류갈매피에프브이(주),"에이치디씨현대산업개발(주),",갈매역 IPARK,07,0771,경기도,경기 구리시,"최저 -2 층 ~ 최고 29층, 12동",일반분양,1385,1196,0,0,11215658,20150914,
(주)대우건설,"(주)대우건설,",안산중앙주공2단지 주택재건축정비사업_안산센트럴푸르지오,07,0788,경기도,경기 안산시 단원구,"최저 -2 층 ~ 최고 37층, 7동",재건축,990,540,450,0,13500330,20150807,
(주)한국토지신탁,"범양건영(주),",이천 신둔 코아루,07,0767,경기도,경기 이천시,"최저 -1 층 ~ 최고 15층, 4동",일반분양,197,197,0,0,7197368,20150818,20150812
아이에스동서(주),"아이에스동서(주),",김포 한강신도시 Ac18블록 리버 에일린의 뜰,07,0715,경기도,경기 김포시,"최저 -2 층 ~ 최고 21층, 7동",일반분양,450,439,0,0,10807500,20150915,
(주)펜테리움이앤씨,"(주)금강주택,",동탄2신도시 A19블록 금강펜테리움 센트럴파크,07,0745,경기도,경기 화성시,"최저 -1 층 ~ 최고 19층, 5동",일반분양,264,252,0,0,12348934,20150804,
(주)호반건설,"(주)호반건설,",경기도 화성시 화성 동탄(2)지구 A49블럭 호반베르디움,07,0745,경기도,경기 화성시,"최저 1 층 ~ 최고 25층, 10동",일반분양,762,746,0,0,10000144,20150722,20150810
(주)유승개발,"(주)유승건설,(주)유승종합건설",남양주 다산진건지구 유승한내들,07,0772,경기도,경기 남양주시,"최저 28 층 ~ 최고 29층, 5동",일반분양,642,642,0,0,10599992,20150921,
골드종합건설(주),"보광건설(주),보광종합건설(주)",광명 소하택지개발지구 C-4블럭 골드클래스,07,0723,경기도,경기 광명시,"최저 -1 층 ~ 최고 4층, 7동",일반분양,84,84,0,0,14226211,20150720,
(주)하나자산신탁,"(주)포스코건설,",하남 미사지구 A23 미사강변 더샵센트럴포레,07,0765,경기도,경기 하남시,"최저 20 층 ~ 최고 25층, 5동",일반분양,494,487,0,0,13619906,20150804,
양우건설(주),"양우건설(주),",오포문형지역주택조합 아파트 신축공사,07,0764,경기도,경기 광주시,"최저 -3 층 ~ 최고 23층, 15동",지역조합,1048,490,538,0,9993089,20171110,20151012
교보자산신탁(주),"지에스건설(주),",평택센트럴자이2단지 (평택 동삭2지구 2블럭 자이더익스프레스),07,0750,경기도,경기 평택시,"최저 -2 층 ~ 최고 25층, 9동",일반분양,872,851,0,0,9261917,20150710,20150714
교보자산신탁(주),"지에스건설(주),",평택센트럴자이1단지  (평택 동삭2지구 1블럭 자이더익스프레스),07,0750,경기도,경기 평택시,"최저 -2 층 ~ 최고 29층, 9동",일반분양,1019,998,0,0,9264661,20150710,20150715
동도디앤씨(주),"동도건설(주),",신동백 동도센트리움 도시형생활주택 신축사업,07,0790,경기도,경기 용인시 기흥구,"최저 -1 층 ~ 최고 15층, 2동",일반분양,254,254,0,0,11489354,20150715,
(주)인스빌,"(주)신안,",시흥 목감지구 B-2블럭 신안인스빌,07,0729,경기도,경기 시흥시,"최저 -2 층 ~ 최고 25층, 6동",일반분양,590,576,0,0,9788163,20150716,20150804
동도디앤씨(주),"동도건설(주),",수지 동도센트리움 도시형생활주택 신축사업,07,0791,경기도,경기 용인시 수지구,"최저 -2 층 ~ 최고 15층, 1동",일반분양,168,168,0,0,13009349,20150710,
신원종합개발(주),"신원종합개발(주),",용인 마북 신원아침도시 아파트,07,0790,경기도,경기 용인시 기흥구,"최저 18 층 ~ 최고 18층, 3동",일반분양,180,180,0,0,9846379,20150703,20150721
(주)제니스개발,"(주)반도건설,",송산 반도유보라 (송산그린시티EAB6블럭 반도유보라),07,0745,경기도,경기 화성시,"최저 20 층 ~ 최고 25층, 12동",일반분양,996,980,0,0,9273999,20150702,20150721
(주)무궁화신탁,"(주)포스코건설,",용인 수지 동천동 더 샵,07,0791,경기도,경기 용인시 수지구,"최저 20 층 ~ 최고 25층, 12동",일반분양,330,330,0,0,15958766,20150721,
(주)이랜드건설,"(주)이랜드건설,",김포한강신도시 Ab-12BL 이랜드 타운힐스,07,0715,경기도,경기 김포시,"최저 0 층 ~ 최고 0층, 0동",일반분양,550,550,0,0,10032778,20151029,20151029
(주)문장건설,"(주)문장건설,",평택 송담지구 80-2블록 지엔하임,07,0750,경기도,경기 평택시,"최저 -1 층 ~ 최고 27층, 5동",일반분양,372,366,0,0,8268052,20151022,20151111
(주)문장건설,"(주)문장건설,",평택 송담지구 79-1블록 지엔하임,07,0750,경기도,경기 평택시,"최저 -1 층 ~ 최고 27층, 10동",일반분양,745,707,0,0,8319242,20151022,20151111
(주)시티글로벌,"중흥건설(주),(주)시티종합건설,(주)시티건설,",화성 남양뉴타운 B1블록 시티프라디움,07,0745,경기도,경기 화성시,"최저 -4 층 ~ 최고 26층, 12동",일반분양,831,813,0,0,8168061,20151029,20151118
(주)반도건설,"(주)반도건설,",화성 동탄2신도시 C-8블럭 반도유보라,07,0745,경기도,경기 화성시,"최저 -3 층 ~ 최고 38층, 14동",일반분양,1144,671,0,0,11713989,20151202,
(주)반도건설,"(주)반도건설,",화성 동탄2신도시 C-5블럭 반도유보라,07,0745,경기도,경기 화성시,"최저 -3 층 ~ 최고 48층, 14동",일반분양,1109,710,0,0,11713985,20151202,
(주)대우건설,"(주)대우건설,",삼송택지개발지구M블럭_고양 삼송 원흥역 푸르지오,07,0712,경기도,경기 고양시 덕양구,"최저 -2 층 ~ 최고 38층, 4동",일반분양,554,450,0,0,12591805,20151030,
코리아신탁(주),"(주)한화건설,",광교 상현 꿈에그린,07,0791,경기도,경기 용인시 수지구,"최저 -3 층 ~ 최고 30층, 8동",일반분양,657,639,0,0,14350608,20151116,
교보자산신탁(주),"디엘이앤씨(주),",용인 남사 한숲시티 e편한세상 6BL,07,0792,경기도,경기 용인시 처인구,"최저 -2 층 ~ 최고 29층, 15동",일반분양,1828,1784,0,0,8200400,20180409,20151103
(주)대우건설,"(주)대우건설,",성포주공3단지 주택재건축정비사업_안산파크푸르지오,07,0789,경기도,경기 안산시 상록구,"최저 0 층 ~ 최고 35층, 8동",재건축,1129,420,709,0,13599709,20151030,
한국자산신탁(주),"지에스건설(주),",오산택지개발지구 5블럭 오산세교자이,07,0747,경기도,경기 오산시,"최저 15 층 ~ 최고 25층, 14동",일반분양,1112,1110,0,0,9716677,20151022,20151028
교보자산신탁(주),"디엘이앤씨(주),",e편한세상 용인한숲4단지    (용인 남사 한숲시티 e편한세상 4BL),07,0792,경기도,경기 용인시 처인구,"최저 -2 층 ~ 최고 27층, 6동",일반분양,740,710,0,0,8206056,20151022,20151030
교보자산신탁(주),"디엘이앤씨(주),",용인 남사 한숲시티 e편한세상 3BL,07,0792,경기도,경기 용인시 처인구,"최저 -2 층 ~ 최고 27층, 13동",일반분양,1480,1449,0,0,8204641,20151022,20151030
