Unnamed: 0,Date_quarter,EBITDA2,EBITDA2마진율,EBITDA2증가율,EPS,EPS증가율,당기순이익,순이익률,순이익증가율,매출액,매출원가,매출총이익,매출총이익률,매출액증가율,영업이익,영업이익률,영업이익증가율,CAPEX,운전자본증감,순부채,이자발생부채,BPS,BPS증가율,Free Cash Flow2,ROA,ROE,ROIC,매입채무회전율,매출채권회전율,부채비율,부채총계,비유동비율,비유동자산,유동비율,유동자산,이익잉여금,이자보상율,자기자본비율,자본,자산총계,재고자산회전율,총자산회전율,현금배당성향,y,Close,Close_dow
47,2014-02-01,1100.0,0.1453680454605524,-0.0968801313628899,1.06,-0.1016949152542372,671.0,0.0886745077309369,-0.1077127659574468,7567.0,5337.0,2230.0,0.2947006739791198,0.0117242918380833,951.0,0.1256772829390775,-0.1283226397800183,-135.1,-1618.1,-3142,26,0.0100092792109256,0.0179364241569983,338.5,19.17,54.16,49.6,5.7019230769230775,-27.45645863570392,210.2617602427921,11085,1.085546282245827,5723,145.91108671789243,10634,10871,1001.5037593984964,32.23084917772208,5272,16357,-3067.0,1.76,0.0,-0.1444264981548083,82.59,16264.23
48,2014-05-01,1341.0,0.1627427184466019,0.219090909090909,1.29,0.2169811320754717,817.0,0.0991504854368932,0.2175856929955291,8240.0,5704.0,2536.0,0.3077669902912621,0.0020167790644562,1179.0,0.1430825242718446,0.2397476340694007,-220.4,-1467.0,-3483,27,0.0093464376227021,-0.0662227093735157,1616.5,18.75,53.28,48.78,5.954070981210856,-16.53290529695024,203.4445832589684,11399,1.0469307637401857,5867,146.20535714285714,11135,11065,1001.5037593984964,32.95494647688507,5604,17002,-2895.0,1.75,66.66666666666666,-0.1627808749602328,79.64,16573.0
49,2014-11-01,1354.0,0.1622917415797674,0.0096942580164056,1.32,0.0232558139534884,832.0,0.0997243197890447,0.018359853121175,8343.0,5804.0,2539.0,0.3043269807023852,-0.0269595017388293,1188.0,0.1423948220064725,0.0076335877862594,-51.9,-84.3,-3913,27,0.0098840394088669,0.0575194323085179,821.0,19.07,58.05,52.82,6.12882787750792,-36.99778270509978,221.6566320014596,12149,1.1043414812112369,6054,142.26373356273808,11576,11928,1001.5037593984964,31.08905275099263,5482,17630,-3233.0,1.79,71.63677130044843,-0.1831211920329555,83.56,17564.2
50,2015-02-01,1173.0,0.1478819969742814,-0.1336779911373707,1.1,-0.1666666666666666,691.0,0.0871154815935451,-0.1694711538461538,7932.0,5691.0,2241.0,0.2825264750378215,0.0325248911407403,1021.0,0.1287191124558749,-0.1405723905723905,-133.4,-929.5,-3478,27,0.0095195827073944,-0.0368732545871425,1040.8,19.66,53.99,49.27,5.77766497461929,-37.59241706161136,183.62543815723583,11001,0.99883158070439,5984,146.89084601014142,11008,12615,1001.5037593984964,35.257768361581924,5991,16992,-3076.0,1.85,0.0,-0.1821826633994559,89.22,17832.99
51,2015-05-01,1351.0,0.163262839879154,0.1517476555839727,1.27,0.1545454545454545,794.0,0.0959516616314199,0.1490593342981185,8275.0,5750.0,2525.0,0.3051359516616314,-0.0445983503791451,1134.0,0.1370392749244713,0.1106758080313419,-247.0,-532.6,-3446,27,0.0102451767890373,0.0762212067425276,2340.6,18.92,52.4,47.83,5.5235350624399615,-26.39553429027113,192.8269328370834,11398,1.055489764845204,6239,140.3397565922921,11070,12741,1001.5037593984964,34.14986423248021,5911,17309,-2795.0,1.8,81.05882352941177,-0.1719773886756282,95.89,18034.93
52,2015-08-01,1267.0,0.1514644351464435,-0.0621761658031088,1.18,-0.0708661417322835,738.0,0.0882247459653317,-0.070528967254408,8365.0,5860.0,2504.0,0.2993424985056784,-0.1020664102923367,1094.0,0.1307830245068738,-0.0352733686067019,-395.0,189.1,-3822,26,0.0115228643625692,0.1247111299142314,3697.1,18.12,51.47,47.19,5.091225021720243,-19.58557714820885,196.75578741441151,12069,1.223182262797522,7503,126.01578141561652,10700,13470,1001.5037593984964,33.697742130418064,6134,18203,-2335.0,1.72,0.0,-0.1315272146350984,98.605,17402.675
53,2015-11-01,1403.0,0.1657217103708953,0.1073401736385162,1.31,0.1101694915254238,819.0,0.0967399007795889,0.1097560975609757,8466.0,5903.0,2563.0,0.3027403732577368,-0.0049697188319081,1221.0,0.1442239546420978,0.1160877513711151,-94.8,-437.8,-2543,26,0.0112337349601762,-0.0250917995122988,548.5,18.25,53.43,48.93,5.390867579908676,-22.27894736842105,204.9313675648196,12093,1.249322033898305,7371,125.38951841359771,10623,13582,1001.5037593984964,32.79426475491831,5900,17994,-2157.0,1.75,79.05638665132335,-0.1289227895321489,105.965,17560.085
54,2016-02-01,1261.0,0.1501726807193045,-0.1012116892373485,2.12,0.6183206106870229,1327.0,0.158032630701441,0.6202686202686203,8397.0,6027.0,2370.0,0.2822436584494462,0.1246085871218716,1642.0,0.195546028343456,0.3447993447993447,-242.8,-1304.1,-2447,27,0.0098790237815619,-0.120593122716245,764.6,22.24,57.44,52.78,5.464188576609248,-25.553864881314663,166.412213740458,11336,1.096447445684087,7469,141.01412914300806,10679,14916,1001.5037593984964,37.53581661891118,6812,18148,-2282.0,1.8,0.0,-0.1104704689018649,102.16,16514.1
55,2016-05-01,1487.0,0.1657932879919723,0.1792228390166534,1.44,-0.3207547169811321,897.0,0.1000111495149961,-0.3240391861341372,8969.0,6279.0,2690.0,0.2999219533950273,0.0058946784270701,1306.0,0.1456126658490355,-0.2046285018270401,-336.5,-1102.5,-2893,27,0.0103839483653711,0.0511107772360652,2264.9,21.96,57.99,53.31,5.541924095322154,-15.066353099277675,169.2717833590571,12064,1.0684720078574437,7615,141.84536208797942,11576,15091,1001.5037593984964,37.13719972903966,7127,19191,-2607.0,1.77,72.10526315789474,-0.1120624256579351,115.785,17777.235
56,2016-11-01,1519.0,0.16866533422163,0.0215198386012105,1.62,0.1250000000000002,1004.0,0.1114812347324006,0.1192865105908584,9006.0,6276.0,2730.0,0.3031312458361093,-0.1260238345194322,1332.0,0.1479013990672884,0.0199081163859111,-84.6,-85.9,-3435,25,0.0099300283133342,-0.0437136276168953,999.3,23.63,64.54,59.47,5.396388650042992,-26.233614914069328,175.6370500202238,13027,1.2236753404341378,9076,123.96946564885496,11368,8114,1001.5037593984964,36.27959303463118,7417,20444,-2362.0,1.74,70.75471698113208,-0.1431738431903089,117.9,18868.14
57,2017-02-01,1326.0,0.1513353115727003,-0.1270572745227123,1.35,-0.1666666666666666,839.0,0.0957543939739785,-0.1643426294820716,8762.0,6258.0,2504.0,0.2857795023967131,0.0394808154233841,1126.0,0.1285094727231225,-0.1546546546546546,-189.0,-1313.2,-2563,25,0.0096791135107985,-0.0252682867176488,1049.6,21.07,51.57,47.63,5.159109645507008,-28.784494086727985,152.12204922149672,12115,1.1696383726770467,9315,128.86388124027297,10764,8953,49933.33333333333,39.66332984710394,7964,20079,-2002.0,1.77,0.0,-0.1935996734350432,119.635,20573.85
58,2017-05-01,1570.0,0.1677888212033771,0.1840120663650075,1.08,-0.2,669.0,0.0714972747675537,-0.202622169249106,9357.0,6447.0,2910.0,0.3109971144597627,-0.0500330364276748,874.0,0.0934060061985679,-0.2238010657193605,-324.8,-909.5,-2648,25,0.0095665358716944,-0.011630986554554,2706.4,18.76,46.84,43.19,4.993803253292022,-39.28211586901764,158.76591576885406,12968,1.2158687400514263,9930,122.4164299759668,11206,8845,49933.33333333333,38.64496593489781,8167,21136,-1849.0,1.7,106.24113475177307,-0.2043436388249719,121.52,20981.33
59,2017-08-01,1529.0,0.1585935068976247,-0.0261146496815286,1.51,0.3981481481481481,932.0,0.0966704698682709,0.3931240657698056,9641.0,6754.0,2887.0,0.2994502644953843,0.005887976049359,1300.0,0.1348407841510217,0.4874141876430207,-515.9,-444.1,-3344,22,0.0093911536312849,-0.0183328890166422,4457.1,16.79,41.75,38.52,4.428852459016394,-131.5279672578445,153.51955307262568,13740,1.183707676835401,10593,123.13721498371336,12097,7082,49933.33333333333,39.44468929043632,8949,22690,-2456.0,1.61,0.0,-0.2137411156416336,129.39,21858.32
60,2017-11-01,1649.0,0.1668352893565358,0.078482668410726,1.82,0.205298013245033,1124.0,0.1137191420477539,0.206008583690987,9884.0,6820.0,3064.0,0.3099959530554431,0.0130898458924464,1498.0,0.1515580736543909,0.1523076923076922,-133.4,-585.9,-2866,22,0.0102690353768402,0.0934796490423497,872.5,17.34,43.15,39.8,5.178435839028095,-16.83242506811989,152.40606460118656,13872,1.172269830806416,10670,124.7490621514752,12304,7339,49933.33333333333,39.618699399320974,9102,22974,-2420.0,1.73,68.71320437342304,-0.2343274393505552,144.89,23516.26
61,2018-02-01,1445.0,0.1458270259360177,-0.1237113402061855,1.62,-0.1098901098901098,864.0,0.0871934604904632,-0.2313167259786477,9909.0,7050.0,2860.0,0.2886265011605611,0.0512136448097111,1296.0,0.1307901907356948,-0.1348464619492656,-266.2,-1257.6,-2814,26,0.0101191676133429,-0.0145941422925951,1663.6,18.2,42.23,37.71,5.157278712509143,-21.19572192513369,138.90323246927605,13450,1.1203139522875143,10848,131.13791631084544,12285,8149,2096.153846153846,41.85795184368651,9683,23133,-2376.0,1.81,0.0,-0.2445801348310922,159.79,24964.75
62,2018-05-01,1778.0,0.1662459093034128,0.2304498269896193,1.7,0.0493827160493827,1043.0,0.0975222066386161,0.2071759259259258,10695.0,7363.0,3332.0,0.3115474520804114,-0.0153178867434675,1635.0,0.152875175315568,0.2615740740740742,-439.8,-660.5,-3548,26,0.010576304347826,0.0451753298245924,3477.6,19.5,46.1,41.68,5.300935925125991,-16.395830139506362,137.30353133292508,13453,1.1140144942329284,10914,129.12916056102156,12337,8297,2096.153846153846,42.14012300546213,9797,23251,-1642.0,1.85,77.70700636942675,-0.2413803863457037,155.31,24557.79
63,2018-08-01,1705.0,0.1623191165270373,-0.0410573678290213,1.61,-0.0529411764705881,1030.0,0.098057882711348,-0.0124640460210929,10504.0,7266.0,3238.0,0.3082635186595582,0.0363720056902128,1470.0,0.1399466869763899,-0.1009174311926605,-619.2,-193.2,-4680,20,0.0105775822479498,0.0001208267161925,5407.5,18.64,43.88,39.78,5.386212008895479,-14.77771525042206,135.88036661842742,14084,1.0480463096960926,10863,133.82584712371946,13586,7952,2491.5254237288136,42.39437195795329,10365,24449,-3082.0,1.74,0.0,-0.2522815239637451,166.46,25583.75
64,2018-11-01,1772.0,0.1670752404299453,0.0392961876832844,2.0,0.2422360248447204,1275.0,0.1202149726569866,0.2378640776699028,10606.0,7308.0,3297.0,0.3108617763530077,-0.005736343461221,1629.0,0.1535923062417499,0.1081632653061224,-77.7,-677.1,-3966,20,0.0076682016090866,-0.2750515732862404,949.8,18.1,40.3,36.75,5.389380530973451,-19.754144160923826,110.64836725035494,14028,1.0384099692404765,13166,133.05817610062894,13540,10384,4791.176470588235,47.47247809481015,12679,26706,-2934.0,1.68,72.1146398140976,-0.2494625660295736,158.62,25115.76
65,2019-02-01,1538.0,0.1471207193418787,-0.1320541760722348,1.76,-0.12,1124.0,0.1075186531471207,-0.1184313725490196,10454.0,7400.0,3054.0,0.2921369810598814,0.0173406821914692,1387.0,0.1326764874689114,-0.1485573971761816,-217.5,-940.4,-4052,20,0.0079092839469145,0.0314392278813098,2169.7,18.13,39.21,37.06,5.027173913043479,-21.693297364598465,105.3685236559946,14053,1.0164954637474697,13557,135.36549564536648,13833,11422,9246.666666666666,48.69295363271267,13337,27390,-3379.0,1.67,0.0,-0.2550895270087133,158.03,25450.24
66,2019-05-01,1872.0,0.1686486486486486,0.2171651495448634,1.96,0.1136363636363635,1250.0,0.1126126126126126,0.1120996441281139,11100.0,7571.0,3528.0,0.3178378378378378,-0.0099250498486577,1718.0,0.1547747747747747,0.2386445565969719,-357.7,-566.7,-4343,20,0.0085547361141442,0.0816069029209018,4153.0,18.48,39.76,38.56,4.843889955214332,-22.483289447032607,104.96469389240735,14419,1.020164519181772,14014,134.02198635329796,14142,11709,39275.0,48.78889046739594,13737,28156,-3042.0,1.66,73.28605200945626,-0.23515336791072,178.91,26157.16
67,2019-08-01,1741.0,0.1574710564399421,-0.0699786324786324,1.77,-0.096938775510204,1130.0,0.1022069464544138,-0.0959999999999999,11056.0,7621.0,3435.0,0.3106910274963821,0.0421899671388437,1571.0,0.1420947901591895,-0.0855646100116414,-599.0,-21.4,-5689,16,0.0085828555069748,0.0032869971037572,6027.9,17.87,38.58,37.48,4.6272009714632665,-21.00703021090633,106.74578388507184,15381,0.9951419251856478,14339,139.67636955342616,15451,10422,39275.0,48.36858006042296,14409,29790,-4395.0,1.59,0.0,-0.2250552562405834,194.16,26827.88
68,2019-11-01,1918.0,0.1688528919799278,0.1016657093624353,2.13,0.2033898305084744,1357.0,0.1194647416145787,0.2008849557522123,11359.0,7711.0,3648.0,0.3211550312527511,-0.0023242422581706,1767.0,0.1555594682630513,0.1247612985359643,-95.1,-1178.3,-5360,16,0.0085962945869321,0.0015658052202298,691.8,16.47,34.92,34.0,4.877292852624921,-25.9990844586862,118.7050834047603,18004,1.1581064152436211,17565,139.35172783284222,15606,11236,5048.571428571428,45.72367429381087,15167,33171,-4247.0,1.47,36.94545454545455,-0.2408184579263813,195.375,27686.365
69,2020-02-01,1667.0,0.1496140728774008,-0.1308654848800834,1.94,-0.0892018779342722,1235.0,0.1108418596302279,-0.0899042004421518,11142.0,7782.0,3359.0,0.3014719080954945,-0.0110251682793459,1489.0,0.1336384850116675,-0.157328805885682,-260.4,-1716.2,-4974,13,0.0067382283184696,-0.2161473469379576,2057.1,16.56,34.51,33.63,5.0996068152031455,-34.742750233863426,116.51156779113352,18029,1.169499192245557,18098,137.8153515834675,15405,11868,19033.333333333336,46.18690863504761,15475,33503,-4263.0,1.47,40.814696485623,-0.2409495795310563,206.35,28609.28
70,2020-05-01,1895.0,0.1724137931034483,0.1367726454709057,1.93,-0.0051546391752577,1228.0,0.1117277772723137,-0.0056680161943319,10991.0,7463.0,3529.0,0.3210808843599309,-0.0094964533845882,1713.0,0.1558547902829588,0.1504365345869711,-410.4,-1030.5,-5908,60,0.0081610865492693,0.2111620686552904,4648.6,15.9,33.28,32.36,5.307965860597441,-114.01452282157676,118.91469963781692,19043,1.1808304714330315,18911,136.50659452147443,16146,12566,19033.333333333336,45.67989274609921,16015,35057,-5155.0,1.41,40.54269752593775,-0.1561288702615728,188.56,24345.72
71,2020-08-01,1756.0,0.1620673742501153,-0.0733509234828495,2.03,0.0518134715025906,1288.0,0.1188740193816336,0.0488599348534202,10835.0,7395.0,3441.0,0.3175819104753115,0.0268526263430966,1545.0,0.142593447161975,-0.0980735551663747,-599.1,131.8,-7949,54,0.0088312758073054,0.0821201017769017,7616.0,15.51,32.52,31.67,5.477777777777778,15.017325017325016,118.09893535674372,20078,1.1369331215810834,19329,140.17215509752822,17750,12376,25750.0,45.850751099004825,17001,37079,-6915.0,1.33,39.00383141762453,-0.1462068668428774,230.0,27443.07
72,2020-11-01,2092.0,0.177860908008842,0.1913439635535308,2.37,0.1674876847290642,1500.0,0.1275293317463016,0.1645962732919255,11762.0,7864.0,3898.0,0.3314062234313892,0.0365820893062564,1891.0,0.1607719775548376,0.2239482200647248,-93.1,-575.8,-8089,60,0.0089528688707695,0.0137684595201426,1509.7,14.93,31.75,30.95,5.197620621282222,-19.78469301934399,113.71607282475148,20362,1.096889484559111,19642,145.29994539355644,18626,13277,165400.0,46.791052576565285,17907,38268,-6864.0,1.25,36.596583442838366,-0.182878214840071,242.265,29429.67
73,2021-02-01,1847.0,0.1527961614824619,-0.1171128107074569,2.27,-0.0421940928270042,1441.0,0.119209133024487,-0.0393333333333333,12088.0,8493.0,3595.0,0.297402382528127,-0.0446031895134418,1654.0,0.136829913964262,-0.1253305129561078,-185.6,-252.5,-8567,59,0.0092040747214332,0.0280586987578774,3951.9,15.08,32.31,31.48,4.88103448275862,-17.597903624981804,118.4017915665283,21677,1.115577889447236,20424,138.81910439287492,19561,14036,165400.0,45.78717018882081,18308,39985,-7473.0,1.24,38.32991101984942,-0.2148268434437569,257.47,31402.01
74,2021-05-01,2337.0,0.1761911942098914,0.2652950730914998,2.44,0.0748898678414096,1549.0,0.1167822677925211,0.0749479528105483,13264.0,8859.0,4404.0,0.3320265379975875,0.020231300762384,2119.0,0.1597557297949336,0.2811366384522369,-343.8,-135.8,-9392,62,0.0093569185234968,0.0166061018287562,6194.9,15.18,32.69,31.9,4.597301504929943,-10.109756097560975,117.77904151372589,22782,1.0846300987437316,20980,141.6275954454119,21145,15004,8829.166666666668,45.91810089020771,19343,42125,-7881.0,1.24,35.54140127388535,-0.2293734042853977,285.66,34133.03
75,2021-08-01,2171.0,0.1617855279827111,-0.0710312366281558,2.24,-0.0819672131147539,1416.0,0.1055220210149787,-0.0858618463524855,13419.0,8953.0,4466.0,0.332811684924361,-0.1160215121435749,1959.0,0.1459870333109769,-0.0755073147711185,-580.1,32.3,-7539,53,0.0110191991807475,0.1776525736626255,8395.0,14.93,32.34,31.56,3.937115215479332,-9.118646371296547,121.07526881720428,23646,1.203799477699831,23509,125.19574766057676,19667,13989,65300.0,45.23346303501946,19529,43176,-6248.0,1.26,38.76130828114127,-0.1673541912775148,323.49,34932.08
76,2021-11-01,2676.0,0.1788172402271968,0.232611699677568,2.83,0.263392857142857,1791.0,0.1196792515870364,0.2648305084745763,14965.0,10048.0,4917.0,0.328566655529569,-0.0234829888761323,2434.0,0.1626461744069495,0.2424706482899439,-181.7,-2054.7,-4994,56,0.0118807802289588,0.0781890801753211,349.2,15.35,32.4,31.62,4.546606334841629,-11.05080490326392,114.58753009384364,23322,1.2309241880803812,25053,122.25577731092436,18622,15111,48680.0,46.60103033772182,20353,43675,-3657.0,1.31,33.68131868131869,-0.0928725036367477,364.02,35724.955
77,2022-02-01,2327.0,0.1546487671961188,-0.1304185351270552,2.58,-0.0883392226148409,1635.0,0.1086595334618196,-0.0871021775544388,15047.0,10523.0,4524.0,0.3006579384594936,0.009814024098204,2062.0,0.1370372831793713,-0.152834839769926,-346.3,-2606.2,-4814,52,0.0098522859922179,-0.1707374598005396,2340.0,15.38,32.89,32.1,4.720951099147599,-8.358051435871799,115.5544747081712,23758,1.2224221789883272,25133,123.45559845559843,19185,16028,51550.0,46.39198519788799,20560,44318,-4138.0,1.35,37.153196622436674,-0.1299951229825352,332.05,34720.43
