Date_x,이자보상율,"EPS(지배, Adj.)(원/주)",매입채무회전율,재고자산회전율(비율),당기순이익(천원),유동자산(천원),매출총이익(천원),유동비율(비율),인당매출s,Opex Margin,이익잉여금(천원),매출액(천원),부채총계(천원),매출액증가율(YoY)(연도),영업이익증가율(YoY)(연도),매출액이익률(비율),채무총계,EBITDA2증가율(YoY)(비율),순이익률(비율),순이익증가율(YoY)(비율),ROA(비율),유형자산감상비 누계,영업이익(천원),매출채권회전율,운전자본증감(천원),순부채(천원),ROE(지배)(비율),SG&A,인당순이익s,무형자산회전율s,매출원가(천원),부채비율(비율),EBIT(천원),EPS증가율(YoY)(비율),투자비 대비 매출 (Rev/GI)s,자산총계(천원),영업이익률(비율),Gross Investment (GI),비유동자산(천원),단기투자자산,ROGI(%),무형자산,총자산회전율(비율),비유동비율(천원),자본금(천원),"BPS(지배, Adj.)(원/주)",Free Cash Flow2(천원),인당영업이익s,무형자산감상비 누계,EBITDA2(천원),현금배당성향(%),자기자본비율,EBITDA2마진율(비율),CAPEX(천원),BPS증가율(YoY)(비율),close,close_weighted,EV_EBITDA,PBR
2009-03-01,1770.51282051282,0.38,7.494642857142857,0.4887942332896461,113.1,1526,326.2,4.48,0.04473445200608607,0.213567502346159,1544,745.9,356,0.1598507230601771,0.2363473589973142,40.89,0,0.2444722243925308,15.17,0.1099116781157996,20.23,-217,138.1,-56.08270676691729,-73.8,-809,24.07,166.9,0.006774854877121027,62.46735815602837,419.7,17.17317896767969,138.1,1.235294117647059,1.922105927380301,2429,18.52,1579,903,809,0.3675803722504229,47,1.34,0.4356005788712012,3,4.626924829565741,54.6,0.00832549904078325,-98,159.28,0.0,85.34376286537669,21.36,20.47,-0.08700986988126858,16.42399858166058,12.7475,8.44,2.93
2009-06-01,1944.871794871795,0.24,9.419565217391305,0.440249433106576,141.3,1764,343.3,4.55,0.04353147429960639,0.223152201905743,1685,776.6,406,0.1330609862853809,0.2673350041771094,41.42,0,0.2603666521169794,18.19,0.3599615014436959,20.05,-235,151.7,-30.21789883268483,-82.3,-983,23.84,170.0,0.006893196176363576,64.7669881282763,433.3,17.90913101014557,151.7,0.4117647058823528,1.935484303253811,2673,19.53,1617,909,983,0.372836304700162,46,1.26,0.4007936507936508,3,5.464027272091841,196.3,0.008320415605464229,-98,173.25,0.0,84.81107369996259,22.31,9.55,0.8356649946518184,21.13813963452595,17.215,10.35,3.45
2009-09-01,2074.358974358975,0.23,8.973584905660378,0.4231531978185424,136.6,2017,377.9,3.98,0.04251033638739126,0.2157000585823081,1821,853.5,540,0.1616986525112289,0.1346423562412344,41.66,0,0.1355953115360891,16.0,0.2109929078014183,19.4,-254,161.8,-13.76612903225806,-24.9,-1183,23.52,193.8,0.00680734214269176,61.57109069237885,475.6,22.16748768472906,161.8,0.2105263157894737,1.986435396858548,2976,18.96,1605,959,1183,0.3793807851899138,65,1.21,0.3936781609195402,3,5.790925044770979,372.8,0.008073007971421955,-98,184.08,0.0,81.85483870967742,21.57,31.99,0.855174513269952,23.95024347888303,22.08,14.92,4.68
2009-12-01,2139.74358974359,0.24,9.469090909090909,0.3911178509532063,144.0,2308,381.9,3.59,0.04182015306122449,0.2118090173922676,1965,902.7,685,0.1988047808764941,0.1695865451997198,39.61,0,0.1667276720351392,15.95,0.282279608192342,18.73,-275,166.9,-9.164467005076142,64.1,-1399,23.16,190.7,0.006823979591836734,57.76122227132622,520.8,25.81982661138334,166.9,-0.368421052631579,2.039260227835806,3338,18.49,1627,1030,1399,0.3955868244323633,76,1.15,0.3882397286091218,3,5.728199866454181,595.7,0.007889030612244897,-98,191.25,0.0,79.47872977831037,21.19,14.63,0.546286540705097,25.58403071667162,23.58,16.9,5.08
2010-03-01,2346.153846153846,0.49,6.463953488372093,0.3886998784933172,151.5,2469,403.8,4.33,0.04153400706436421,0.217567989996874,2117,959.7,623,0.2866335969969165,0.3251267197682839,39.39,0,0.3209442491210448,15.79,0.3395225464190983,19.31,-298,183.0,-10.40889370932755,-190.6,-1434,23.12,195.0,0.006838108320251177,54.35464586900514,555.9,21.57949428472462,183.0,0.2894736842105263,2.085909958224278,3510,19.07,1849,1041,1434,0.3870478413068845,77,1.18,0.3607068607068607,3,6.046203208513282,-21.9,0.007887166405023547,-98,210.4,0.0,82.25071225071225,21.92,24.22,0.3067433406046378,29.14088257592294,24.845,18.1,5.29
2010-06-01,2639.74358974359,0.56,7.91358024691358,0.3940106951871658,172.2,2805,464.1,4.37,0.04225531789638932,0.2077452044878755,2289,1105.2,723,0.4231264486221993,0.3572841133816744,39.86,0,0.3342568542568543,15.58,0.2186836518046706,18.77,-318,205.9,-5.747269890795632,-281.8,-1652,22.77,234.5,0.006691581632653061,49.3559081410949,641.0,23.77507398881947,205.9,1.333333333333333,2.217937018355809,3764,18.63,1805,959,1652,0.4194038573933372,93,1.19,0.3153567905294311,3,6.593456034576988,71.5,0.007932025117739404,-98,231.16,0.0,80.79171094580234,20.92,41.95,0.2067026217555386,33.30681030091133,29.5325,16.33,4.95
2010-09-01,1553.061224489796,0.33,7.442553191489362,0.3761669242658424,203.7,3235,517.3,4.06,0.04306979984301413,0.2093023255813953,2493,1216.9,879,0.4257762155828941,0.411001236093943,40.34,0,0.3919491525423728,16.74,0.4912152269399708,18.59,-341,228.3,-4.170322138450994,-256.4,-1929,23.14,262.6,0.006907888540031397,49.74625002143678,699.6,26.1063261063261,228.3,0.4347826086956521,2.3344831075118,4246,18.76,1877,1011,1929,0.4503733486502011,90,1.16,0.3002673002673003,3,6.822717387396924,261.4,0.008063441915227629,-98,256.23,0.0,79.29816297691946,21.06,44.8,0.1781740109997831,37.84528738610452,32.14,19.65,5.81
2010-12-01,1301.063829787234,0.33,10.10666666666667,0.3725412166003411,206.2,3518,552.6,3.81,0.04415769230769231,0.2080726384861896,2699,1310.6,999,0.4518666223551566,0.4655482324745355,40.02,0,0.4339346405228759,15.73,0.4319444444444445,18.52,-352,244.6,-4.707614942528735,-10.6,-2226,23.52,279.9,0.007053846153846154,53.28744197190118,758.0,27.87388392857143,244.6,0.3750000000000002,2.504547657065515,4583,18.66,1808,1065,2226,0.5017758369723435,85,1.16,0.2971540178571428,3,6.350453252934546,579.1,0.008286538461538462,-98,274.24,0.0,78.20205105825877,20.92,74.55,0.1086298315330163,37.43425075414048,37.775,20.59,6.21
2011-03-01,1781.208053691275,0.33,6.628813559322034,0.3878110859728507,208.3,3536,589.1,4.41,0.04488841335679571,0.2226354554072778,2907,1371.3,874,0.4288840262582057,0.4502732240437157,40.96,0,0.3989068441064638,15.19,0.3749174917491751,19.4,-377,265.4,-15.40786516853933,-211.3,-2168,23.77,296.3,0.007109824171833976,57.54697633997213,782.2,23.21997874601488,265.4,-0.3265306122448979,2.647654231436304,4638,19.35,2071,1102,2168,0.481734693877551,82,1.23,0.2927736450584484,3,5.231344853521892,-10.2,0.008454301435673986,-98,294.33,0.0,81.15567054764985,21.46,55.82,-0.1347719100548983,32.3861546523954,38.02,21.4,6.58
2011-06-01,3461.538461538461,0.67,9.673033707865168,0.3952102182011709,208.0,3758,624.4,4.23,0.04504725643818781,0.213910584433073,3115,1485.2,965,0.3438291711907346,0.3113161728994658,40.17,0,0.2944713618273058,14.01,0.207897793263647,19.04,-403,270.0,-8.715962441314554,-232.4,-2269,23.63,326.7,0.006964585079045863,62.54037809950292,860.9,24.41801619433198,270.0,0.1964285714285714,2.715391692497865,4917,18.18,2184,1159,2269,0.5055402356480321,88,1.24,0.2932692307692308,3,5.22590979339007,171.2,0.008435278057091784,-98,299.23,0.0,80.37421191783608,20.15,33.74,-0.2074096246362026,34.02437479979828,31.4,17.83,5.63
