Date_x,이자보상율,"EPS(지배, Adj.)(원/주)",매입채무회전율,재고자산회전율(비율),당기순이익(천원),유동자산(천원),매출총이익(천원),유동비율(비율),인당매출s,Opex Margin,이익잉여금(천원),매출액(천원),부채총계(천원),매출액증가율(YoY)(연도),영업이익증가율(YoY)(연도),매출액이익률(비율),채무총계,EBITDA2증가율(YoY)(비율),순이익률(비율),순이익증가율(YoY)(비율),ROA(비율),유형자산감상비 누계,영업이익(천원),매출채권회전율,운전자본증감(천원),순부채(천원),ROE(지배)(비율),SG&A,인당순이익s,무형자산회전율s,매출원가(천원),부채비율(비율),EBIT(천원),EPS증가율(YoY)(비율),투자비 대비 매출 (Rev/GI)s,자산총계(천원),영업이익률(비율),Gross Investment (GI),비유동자산(천원),단기투자자산,ROGI(%),무형자산,총자산회전율(비율),비유동비율(천원),자본금(천원),"BPS(지배, Adj.)(원/주)",Free Cash Flow2(천원),인당영업이익s,무형자산감상비 누계,EBITDA2(천원),현금배당성향(%),자기자본비율,EBITDA2마진율(비율),CAPEX(천원),BPS증가율(YoY)(비율),close,close_weighted,EV_EBITDA,PBR
2012-03-01,1904.415584415585,0.15,0.4045383411580595,0.5830022075055188,576.6,4533,2382.5,2.22,0.04914387825733792,0.6887921241953805,5252,2641.0,2310,0.1753449043168669,0.1508397425835819,93.92,25,0.1381756072141969,22.02,-0.006204756980351611,28.44,-791,733.2,-33.26196473551637,1458.3,-1138,38.56,1555.9,0.01045144934173184,190.56125,258.5,39.72484952708513,737.4,0.0,1.983270368974266,8125,27.92,5382,3592,1292,0.538567335243553,32,1.32,0.6177128116938951,38,7.580855169074607,1038.8,0.01355578908443613,-43,786.32,1.072570937231298,71.56923076923077,29.76,114.52,0.009977425240009774,11.2616678949951,10.86021877051335,15.42,7.49
2012-06-01,1962.077922077922,0.16,0.3924499229583975,0.5370175438596492,614.7,5134,2500.1,2.27,0.04852197323500192,0.6889905259719046,5289,2754.9,2533,0.1398485663453184,0.1944971537001898,94.66,38,0.1814566610206936,22.58,0.1372802960222017,27.89,-768,755.4,-34.69647355163728,443.3,-1553,38.61,1659.3,0.01030655218397027,242.1247321428571,254.7,43.41045415595544,755.4,0.1428571428571428,2.051415530264589,8368,27.42,4960,3234,1715,0.5932258064516128,32,1.29,0.5542416452442159,35,7.477184286161833,345.9,0.01353791724551875,-34,802.15,0.174891496543964,69.72992351816444,29.08,97.4,-0.07113803553686127,11.14586406850457,10.5967988480459,15.33,7.48
2012-09-01,1407.806691449814,0.16,0.3994572591587517,0.5543499511241446,623.4,5119,2541.0,3.13,0.04760450674991526,0.6799858931405396,6078,2835.5,1928,0.1151531836237072,0.09927431059506531,93.94,57,0.0881332126892378,22.21,0.2396102604891628,30.61,-854,757.4,-35.71158690176322,910.4,-1304,39.68,1692.3,0.01038743225508745,294.4098214285714,294.4,28.96199489259426,757.4,0.2307692307692308,2.016508882613502,8585,26.71,6109,3466,1497,0.5374509103891467,32,1.39,0.5206549496770317,37,6.358997900135481,711.7,0.01324345335765218,-38,805.73,0.1692600825658939,77.54222481071636,28.41,100.58,-0.2720564124402413,10.81439020570251,12.02066663371435,14.69,6.98
2012-12-01,2102.337662337663,0.17,0.4109643328929987,0.5643971091669836,655.5,5263,2656.6,3.18,0.04693963945461328,0.6871883003100149,6362,2967.6,1968,0.1402881844380404,0.06415987378385468,94.12,93,0.06595678821271589,22.34,0.1866401158580739,30.31,-868,809.4,-37.37531486146095,1553.0,-1137,38.93,1751.5,0.01035362955449466,349.96875,311.1,28.36143536532641,809.4,0.2142857142857142,1.961905170541534,8907,27.27,6571,3644,1368,0.5224726775956284,32,1.36,0.5251477158091944,36,6.352885546644883,1210.9,0.01280644471735203,-39,860.92,0.1634745890514251,77.9050185247558,29.0,143.54,-0.1762590410818743,11.2616678949951,10.86021877051335,13.79,6.23
2013-03-01,1092.749658002736,0.17,0.406861499364676,0.5246151184916105,667.4,5785,2712.6,2.69,0.04685072445342776,0.684054339224479,6524,3032.8,2491,0.1483528966300645,0.08947081287506808,93.63,43,0.08823379794485708,22.26,0.1574748525841136,30.11,-922,798.8,-38.19647355163728,2137.2,-1226,40.85,1790.8,0.01035326049534554,362.2125,320.2,34.98595505617978,798.8,0.1333333333333335,1.923244882988455,9611,26.34,6709,3826,1415,0.5162517575055827,32,1.35,0.5373595505617977,36,8.87857243907907,1651.8,0.01262544941445135,-39,855.7,0.6956457345971563,74.08178129226928,28.21,143.35,0.1711834932948435,16.14945732838825,14.2231279981935,16.73,7.72
2013-06-01,2043.764705882353,0.18,0.2044472681067344,0.5366377874041987,687.5,6006,3060.1,2.53,0.04696544556134357,0.7465925672948553,6439,3220.9,2668,0.1691531453047297,0.1498543817844851,93.35,54,0.1497226204575204,21.53,0.118431755327802,28.02,-877,868.6,-40.56549118387909,330.0,-1350,38.96,1902.6,0.01026597298955636,376.775,160.9,37.97324224309707,868.6,0.125,1.866799032684864,9694,26.95,6455,3688,1541,0.5666579062636882,32,1.27,0.524907486478793,33,7.066322435675612,189.8,0.01260412381605794,-39,922.25,0.2021629416005768,72.47782133278317,28.6,139.12,-0.05494873935989664,12.67338390122702,11.5421751189061,15.33,6.88
2013-09-01,2642.597402597402,0.19,0.1845671267252196,0.6132342277012328,747.1,5520,3235.5,2.95,0.04732779255171321,0.7569621001596405,6427,3382.6,2188,0.1929465702697937,0.3432796408766834,94.09,35,0.329254216673079,22.27,0.1984279756175811,30.62,-882,1017.4,-42.60201511335012,931.1,-857,39.5,1902.1,0.01035800897424753,393.871875,147.1,31.05307976156685,1017.4,0.1875,1.886221761849384,9234,30.06,6995,3714,1009,0.5333028083028083,32,1.39,0.5271075787680953,31,7.034392296904414,678.4,0.01311316323645654,-41,1071.02,0.167640031855588,76.30495993069093,31.62,113.69,0.1062108224244804,12.6520301529007,12.8382729496185,17.67,8.28
2013-12-01,959.3808630393997,0.22,0.1393285371702638,0.5493844924060751,860.7,6259,3320.2,3.41,0.0473312430303118,0.7523280176929343,7244,3436.4,2176,0.157972772610864,0.2635285396590068,94.98,26,0.2535311062584213,25.25,0.3130434782608695,31.64,-943,1022.7,-43.27959697732997,1775.0,-1796,40.16,1978.1,0.01072680270532521,408.521875,116.2,27.61421319796954,1022.7,0.2941176470588234,1.929189374728044,10056,29.76,6948,3797,1945,0.5484873141504549,32,1.38,0.4818527918781726,32,7.061649412335797,1398.8,0.01342343842778317,-44,1079.19,0.145655681032496,78.36117740652347,31.4,123.48,0.1115656594923593,14.20441541013557,12.9629151239065,17.95,8.45
2014-03-01,926.4492753623188,0.22,0.1451787648970748,0.4884970612930311,867.8,7149,3356.8,2.74,0.04796866583532611,0.7440414804629312,7583,3490.8,2990,0.1510155631759431,0.2804206309464197,94.42,49,0.2663900899848077,25.1,0.3002697033263411,32.41,-1021,1022.8,-43.9647355163728,2442.5,-2428,43.61,1987.5,0.01119860234210451,422.834375,134.0,36.46786193438224,1022.8,0.2941176470588234,1.996681487414805,11189,29.3,6719,4040,2596,0.5855674709562109,32,1.37,0.4928031227128568,33,7.716245771918645,1924.9,0.01393535774846035,-46,1083.65,0.7241812164783751,73.27732594512467,31.04,140.48,-0.1309136885615124,16.14945732838825,14.2231279981935,16.03,8.2
2014-06-01,840.234375,0.24,0.1632762312633833,0.4389389983384762,931.3,8430,3546.0,1.89,0.0486163147150358,0.7492496958226308,6787,3698.5,4845,0.1482815362165855,0.2381994013354825,93.99,34,0.1523339658444023,25.35,0.3546181818181817,32.12,-1006,1075.5,-46.58060453400503,755.0,-3330,48.45,2202.1,0.01180896736675423,437.759375,152.5,65.5615696887686,993.5,0.3333333333333333,2.23799618440865,12235,26.84,4996,3805,3482,0.7084796087677931,32,1.31,0.5148849797023004,33,9.099472773617205,619.8,0.014369953374054,-48,1062.74,1.572693333333333,60.40049039640376,28.73,135.02,0.2877239690729176,17.16531047786372,15.66871282899265,17.26,10.34
2014-09-01,1091.987513007284,0.22,0.1615606936416185,0.5668588727115468,865.9,6941,3764.6,3.13,0.0494566396124496,0.7497139078910561,7249,3932.3,2669,0.1625081298409508,0.03145272262630239,93.85,43,0.04863587981550288,22.31,0.1590148574488019,35.36,-1039,1049.4,-49.52518891687657,1575.2,-1803,46.44,2311.7,0.01198588025637535,454.9375,167.7,34.10426782519806,1049.7,0.1578947368421053,2.321444553389894,10495,26.67,6935,3554,2020,0.587035175879397,32,1.45,0.4541272680807564,32,10.23702670825551,1323.1,0.01417893550611684,-47,1123.11,0.1843575418994413,74.56884230585993,28.56,116.47,0.4552823152556424,20.45053503989984,17.5519399863296,19.78,10.84
2014-12-01,1107.284079084287,0.22,0.1887016848364718,0.5288770053475936,860.2,7484,3765.5,3.31,0.0501810533042228,0.7523255813953488,7808,3956.0,2684,0.1512047491560935,0.0404810794954531,93.3,53,0.05459650293275509,21.99,-0.0005809225049377975,32.93,-1089,1064.1,-49.82367758186398,2386.1,-2242,42.33,2296.7,0.01173252036849672,471.175,190.4,32.02863961813843,1064.1,0.0,2.384274810224841,11064,26.88,7097,3580,2473,0.58812388750445,32,1.39,0.4272076372315036,31,9.560259071456759,2011.1,0.01401765269716172,-48,1138.11,0.1817241379310345,75.7411424439624,28.77,122.89,0.3538280525164859,20.45053503989984,17.5519399863296,18.11,9.3
2015-03-01,346.3841807909604,0.15,0.147672778561354,0.495872085616002,596.6,7852,3682.7,3.33,0.05073892411937486,0.7458184527632897,8968,3892.1,2716,0.1149593216454681,-0.4005670707860773,92.68,57,-0.3651271166889679,15.5,-0.3125144042406084,28.64,-1245,613.1,-49.01889168765742,3168.7,-3077,37.72,2672.5,0.01071070214381627,483.715625,209.4,30.18113123680409,613.1,-0.3181818181818182,2.406054491327628,11715,15.73,7190,3863,3170,0.5349629736142065,32,1.35,0.4292222222222222,32,7.209822127435192,2686.2,0.01253158367221439,-59,687.98,1.252113376429637,76.8160478019633,17.67,107.53,-0.06563083388640312,16.56188623478986,19.39475387941275,19.65,8.75
2015-06-01,929.2938099389713,0.23,0.108455114822547,0.4805361167121338,907.1,8434,3947.6,2.63,0.05110387898079684,0.9067482845436146,8131,4051.4,3635,0.09541706097066371,-0.008926080892608046,95.67,62,0.06958428213862278,22.49,-0.02598518200365074,26.68,-1209,1065.9,-51.02518891687657,458.1,-3434,40.31,2371.9,0.01044890083314615,494.74375,103.9,42.00855194730151,1065.9,-0.04166666666666663,2.309045839630151,12288,26.29,6298,3854,3676,0.6716486630069063,32,1.3,0.4454461396208969,31,9.21356672398048,376.6,0.01228664202077034,-50,1136.69,0.1865671641791045,70.41829427083334,28.05,81.14,0.01253852318719795,20.2301486621338,20.7069046189715,18.86,8.9
2015-09-01,1122.376237623762,0.24,0.08834355828220859,0.5113569682151589,935.1,8183,4096.5,3.68,0.0511020837495627,0.9119032250352627,9176,4182.9,2536,0.0637286066678533,0.08023632551934412,96.21,14,0.07282456749561494,22.43,0.07991684952072986,29.61,-1209,1133.6,-52.68136020151132,1299.1,-3170,38.36,2379.8,0.01049235703355813,502.575,86.4,27.54725179230936,1133.6,0.09090909090909083,2.320971586119425,11742,27.07,7225,3559,3254,0.5475564971751412,32,1.43,0.3865956984575277,30,8.409888582256125,1144.6,0.01234035619156187,-50,1204.9,0.1789597100831379,78.40231647078862,28.79,73.01,-0.1784832821160774,19.64562264666697,20.3920400848082,18.45,8.24
2015-12-01,1068.955512572534,0.24,0.08680981595092026,0.5429934640522875,927.5,7650,4069.0,3.35,0.0509306879895888,0.9130937191554925,9176,4153.9,2591,0.05002527805864498,0.03871816558594121,96.24,19,0.0334150477546109,22.38,0.07823761915833516,28.59,-1209,1105.3,-52.316120906801,2193.6,-2541,36.67,2403.0,0.01053100833395901,508.759375,84.9,26.29389080576416,1105.3,0.09090909090909083,2.252189589514892,12445,26.59,8501,4795,2631,0.5023592768303629,32,1.37,0.4866044245991475,30,7.73765699002022,1967.6,0.01225661335936131,-50,1176.14,0.1769197676919768,79.18039373242266,28.31,71.35,-0.1906435869377353,19.34757846676121,19.47915709997505,17.13,7.17
