파일,항목,기간,N,lag=3,lag=2,lag=1,lag=0,lag=-1,lag=-2,lag=-3,lag=-4,lag=-5,lag=-6,lag=-7,lag=-8,lag=-9,lag=-10,lag=-11,lag=-12,lag=-13,highest corr,best lag (highest corr)
철강생산량,H형강,2011/07 ~ 2021/12,126,-0.18043851375071912,-0.09070987268955312,-0.053210263361466455,0.00963602360377836,0.06922581687362625,0.09968808101726763,0.12975595568743745,0.13146084810625894,0.06811224893685427,0.009939383218576457,-0.031981139953205034,-0.06550478779505259,-0.0500283807274048,-0.026647095789321257,0.00953071588893963,0.03816683262051592,0.08363541699193851,0.13146084810625894,3
철강생산량,봉강,2011/07 ~ 2021/12,126,0.4386741284589146,0.47242148012639346,0.5109374298835568,0.5507571358247232,0.5819189058234535,0.5820544261031252,0.5552671517796833,0.5161432616157486,0.4693390019272889,0.397142519508214,0.31886171508879224,0.23563883975451477,0.11062775158297325,-0.035178200050511074,-0.11703766496224427,-0.1919614053042146,-0.22703642476681526,0.5820544261031252,-2
철강생산량,철근,2011/07 ~ 2021/12,126,-0.044065230614026465,0.01879134235701694,0.043254253398437255,0.0731809439994303,0.07414415165477245,0.06084757577768395,0.007790278864563044,-0.027800883896392917,-0.039968315317847516,-0.06549891389262821,-0.08755467918695309,-0.11050747124247973,-0.134998341013326,-0.14272219270898623,-0.09060927267873674,-0.07172912255679947,-0.04266309545625129,0.07414415165477245,-10
철강생산량,선재,2011/07 ~ 2021/12,126,-0.09671013948625831,-0.008651508613198147,0.024729318989205707,0.0789948750988805,0.11419824826451756,0.1728979831721477,0.1851250705525316,0.23394008642110642,0.25992302626355646,0.27600197807763555,0.2993611618650146,0.3030948729129904,0.2869225592677422,0.2598484304009385,0.25970689450322265,0.23409276635404763,0.21907467318211768,0.3030948729129904,-8
철강생산량,중후판,2011/07 ~ 2021/12,126,-0.006531966025695337,-0.04870255505253438,-0.06400402441241236,-0.047002759846070115,-0.07371463705438694,-0.12682984929140792,-0.1203673301836183,-0.13275766314437035,-0.1486456039089809,-0.13890663329289923,-0.166786712539096,-0.18450868103810908,-0.2054655174830958,-0.17082002600221305,-0.18661456981553276,-0.19373579940347974,-0.21525760420027565,-0.006531966025695337,-13
철강생산량,열연강판,2011/07 ~ 2021/12,126,0.2142228048576332,0.20386101050945965,0.1800116192578991,0.14939720266460177,0.1648629567058933,0.16988552525291356,0.16693212997325743,0.15312758818042949,0.1511561723747813,0.1240045836159047,0.11621691133784061,0.12161148002249923,0.11981895904158696,0.1171921118772784,0.07196113676353035,0.014733597056610332,-0.046053254389327836,0.2142228048576332,3
철강생산량,냉연강판,2011/07 ~ 2021/12,126,-0.15782810446032494,-0.15089151441323634,-0.16273410437871452,-0.1757236764013998,-0.17541790819209382,-0.16981630348446186,-0.1258423599179637,-0.11578605315781798,-0.12355461071812393,-0.17326446948040847,-0.1830122300870365,-0.24455032643933214,-0.28314915232166543,-0.35702108605562094,-0.44111616543969645,-0.5572349246960377,-0.5608637194444206,-0.11578605315781798,-13
철강생산량,용융아연도강판,2011/07 ~ 2021/12,126,-0.301251208178141,-0.30003871920357883,-0.3095584884653749,-0.3062257830209482,-0.2747028982656299,-0.28358085354281315,-0.2608747547805844,-0.2484721770983312,-0.2313699001710382,-0.2338504247820656,-0.2125411365003601,-0.20570722662626667,-0.19696724882035302,-0.21346346762308038,-0.22768380824408174,-0.2578228885132332,-0.2589502742515621,-0.19696724882035302,1
철강생산량,전기아연도강판,2011/07 ~ 2021/12,126,0.00625776993967853,0.026887784558951848,0.01798024723619179,0.028463520153545432,0.06080023898671161,0.06441459304026434,0.08713886971192672,0.050297411330584824,0.011219114686061685,-0.01720733640301607,0.03203827820847974,0.026012907121390465,0.05035678691192786,0.020304483161598476,-0.041693235334779796,-0.1262909347164223,-0.12682253797359924,0.08713886971192672,-13
철강생산량,컬러강판,2011/07 ~ 2021/12,126,0.4938446324900189,0.5233732001888064,0.543921037769116,0.5691324334699164,0.5655739782502741,0.5442614577700327,0.5248569439701307,0.47383643809100173,0.45433506497117354,0.39506100977074876,0.34847442677095025,0.30261575442157973,0.2715818434764175,0.20942707181395737,0.14989644558646364,0.056001343034788084,0.054037831511001375,0.5691324334699164,0
철강생산량,석도강판,2011/07 ~ 2021/12,126,0.003184519334782856,0.01620124463667753,0.030701365803599324,0.050221256182248514,0.07519604063764221,0.07189017033586162,0.030658925817936254,-0.0113063862352793,-0.052563216530987646,-0.09764250419208194,-0.12296408704360864,-0.14497550211048596,-0.1482359447635359,-0.14455771302489726,-0.14041046241192742,-0.17493081140118133,-0.18267485489751925,0.07519604063764221,-13
철강생산량,강관,2011/07 ~ 2021/12,126,-0.09960109983536906,-0.12787226975833144,-0.145501528148503,-0.1613854769832972,-0.17847380095733412,-0.19411391660042254,-0.2171467575568335,-0.23124659006555554,-0.229199790451371,-0.2535907354214323,-0.2862935598979784,-0.29350983938219166,-0.3367265835123636,-0.37468706090988907,-0.3872914165151237,-0.4021221689906796,-0.3972729335437403,-0.09960109983536906,-12
"품목별 수출액, 수입액",철및강-수출액(천달러),2011/07 ~ 2021/12,126,0.7440003873166113,0.7363856774122084,0.7101460110233525,0.677586287440449,0.6316199597480552,0.5696166403597019,0.49532845462662106,0.4232280706879954,0.34266732840932584,0.2542898036485184,0.18208821506452905,0.10448075384853077,0.035993072196948445,-0.04159747557771634,-0.09458492695524148,-0.17541354715535043,-0.2327321991569514,0.7440003873166113,3
"품목별 수출액, 수입액",철및강-수입액(천달러),2011/07 ~ 2021/12,126,0.4184993696879315,0.43888637170551587,0.42807797513466095,0.37904379052536424,0.3470417544886635,0.29645109437697065,0.2133960647961034,0.13584802582612146,0.047239134615097274,-0.05417185558338581,-0.13754309342585158,-0.1984148179296317,-0.2772727030513081,-0.33790530070311064,-0.38072194805166243,-0.4038521941617359,-0.41985195455867325,0.43888637170551587,2
원유 가격,"Cushing, OK WTI Spot Price FOB (Dollars per Barrel)",2011/07 ~ 2021/12,126,0.45929367674938903,0.4304606037285568,0.40423079514346083,0.37104607397715245,0.3399866120796982,0.29816170843677364,0.2446579588938396,0.18935936631263556,0.13251990681943446,0.06737053483884446,0.00011133155954699094,-0.057765184062227644,-0.10960769062830202,-0.15557474536159568,-0.19894760011851084,-0.24785739738286774,-0.30976545565506686,0.45929367674938903,3
